id,created_at,favorite_count,retweet_count,Reply_Count,Quote Count,text,entities,screen_name,Source,Place,User ID,Lang,MediaURL
1200560348513914882,2019-11-29 23:41:07+00:00,0,0,0,0,#applecup https://t.co/JlVEzACyI7 https://t.co/FHmWf86Pvu,"{'hashtags': [{'text': 'applecup', 'indices': [0, 9]}], 'urls': [{'url': 'https://t.co/JlVEzACyI7', 'expanded_url': 'https://ift.tt/2OTlT3w', 'display_url': 'ift.tt/2OTlT3w', 'unwound': {'url': None, 'status': None, 'title': None, 'description': None}, 'indices': [10, 33]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200560347339460608, 'id_str': '1200560347339460608', 'indices': [34, 57], 'media_url': 'http://pbs.twimg.com/media/EKk_RmqWkAA0RxI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk_RmqWkAA0RxI.jpg', 'url': 'https://t.co/FHmWf86Pvu', 'display_url': 'pic.twitter.com/FHmWf86Pvu', 'expanded_url': 'https://twitter.com/Jezuzizkool/status/1200560348513914882/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 320, 'h': 267, 'resize': 'fit'}, 'large': {'w': 320, 'h': 267, 'resize': 'fit'}, 'small': {'w': 320, 'h': 267, 'resize': 'fit'}}}]}",Jezuzizkool,IFTTT,,119256280,qme,http://pbs.twimg.com/media/EKk_RmqWkAA0RxI.jpg
1200560117063671808,2019-11-29 23:40:11+00:00,0,0,0,0,"Apple Cup today 🍎 Let's go Cougs 🐾

#GoCougs #BlackFriday #AppleCup #CougarFamily #WSU @WSUPullman @WSUCougars https://t.co/mZK8XG1yjt","{'hashtags': [{'text': 'GoCougs', 'indices': [36, 44]}, {'text': 'BlackFriday', 'indices': [45, 57]}, {'text': 'AppleCup', 'indices': [58, 67]}, {'text': 'CougarFamily', 'indices': [68, 81]}, {'text': 'WSU', 'indices': [82, 86]}], 'urls': [], 'user_mentions': [{'screen_name': 'WSUPullman', 'name': 'WSU Pullman', 'id': 22080148, 'id_str': '22080148', 'indices': [87, 98]}, {'screen_name': 'WSUCougars', 'name': 'Washington State Athletics', 'id': 24984517, 'id_str': '24984517', 'indices': [99, 110]}], 'symbols': [], 'media': [{'id': 1200560114454761473, 'id_str': '1200560114454761473', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/EKk_EDGUEAE7kIh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk_EDGUEAE7kIh.jpg', 'url': 'https://t.co/mZK8XG1yjt', 'display_url': 'pic.twitter.com/mZK8XG1yjt', 'expanded_url': 'https://twitter.com/masterhogan_/status/1200560117063671808/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 682, 'resize': 'fit'}, 'small': {'w': 680, 'h': 483, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 682, 'resize': 'fit'}}}]}",itsmasterhogan,Twitter for Android,,1975971090,en,http://pbs.twimg.com/media/EKk_EDGUEAE7kIh.jpg
1200559883394772992,2019-11-29 23:39:16+00:00,1,0,0,0,That look when your team is winning! #AppleCup #GoDawgs 🏈🍎💜💛  #SipLocal #SanJuanSeltzer #SpikedSeltzer https://t.co/aTr3ehr1Ua,"{'hashtags': [{'text': 'AppleCup', 'indices': [37, 46]}, {'text': 'GoDawgs', 'indices': [47, 55]}, {'text': 'SipLocal', 'indices': [62, 71]}, {'text': 'SanJuanSeltzer', 'indices': [72, 87]}, {'text': 'SpikedSeltzer', 'indices': [88, 102]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200559871252320259, 'id_str': '1200559871252320259', 'indices': [103, 126], 'media_url': 'http://pbs.twimg.com/media/EKk-15GVUAM1TaF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk-15GVUAM1TaF.jpg', 'url': 'https://t.co/aTr3ehr1Ua', 'display_url': 'pic.twitter.com/aTr3ehr1Ua', 'expanded_url': 'https://twitter.com/SanJuanSeltzer/status/1200559883394772992/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 667, 'resize': 'fit'}, 'large': {'w': 1125, 'h': 1103, 'resize': 'fit'}, 'medium': {'w': 1125, 'h': 1103, 'resize': 'fit'}}}]}",SanJuanSeltzer,Twitter for iPhone,,1115769377062670336,en,http://pbs.twimg.com/media/EKk-15GVUAM1TaF.jpg
1200559813907951618,2019-11-29 23:38:59+00:00,0,1,0,0,"The Huskies lead the Cougs 28-13 heading into the fourth quarter

#AppleCup updates 👉 https://t.co/S2pmxb5Rij https://t.co/jQOfg9z0qO","{'hashtags': [{'text': 'AppleCup', 'indices': [66, 75]}], 'urls': [{'url': 'https://t.co/S2pmxb5Rij', 'expanded_url': 'http://bit.ly/2XWpQsl', 'display_url': 'bit.ly/2XWpQsl', 'unwound': {'url': 'https://www.spokesman.com/stories/2019/nov/29/updates-washington-state-faces-washington-in-112th/', 'status': 200, 'title': None, 'description': None}, 'indices': [86, 109]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200559803199901697, 'id_str': '1200559803199901697', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/EKk-x7lX0AElu8u.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk-x7lX0AElu8u.jpg', 'url': 'https://t.co/jQOfg9z0qO', 'display_url': 'pic.twitter.com/jQOfg9z0qO', 'expanded_url': 'https://twitter.com/SpokesmanSports/status/1200559813907951618/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1500, 'h': 844, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}",SpokesmanSports,TweetDeck,,148063277,en,http://pbs.twimg.com/media/EKk-x7lX0AElu8u.jpg
1200559812397789184,2019-11-29 23:38:59+00:00,1,2,0,0,"Final huddle before the final quarter. Cougs trailing the Huskies to start the 4th, 28-13. #AppleCup https://t.co/OXi4KyH0oU","{'hashtags': [{'text': 'AppleCup', 'indices': [91, 100]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200559805099692032, 'id_str': '1200559805099692032', 'indices': [101, 124], 'media_url': 'http://pbs.twimg.com/media/EKk-yCqUUAA2Nnl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk-yCqUUAA2Nnl.jpg', 'url': 'https://t.co/OXi4KyH0oU', 'display_url': 'pic.twitter.com/OXi4KyH0oU', 'expanded_url': 'https://twitter.com/NewsWithKevin/status/1200559812397789184/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 768, 'resize': 'fit'}}}]}",NewsWithKevin,Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, id='0fc343f5cb15b000', url='https://api.twitter.com/1.1/geo/id/0fc343f5cb15b000.json', place_type='poi', name='Alaska Airlines Field at Husky Stadium', full_name='Alaska Airlines Field at Husky Stadium', country_code='US', country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, type='Polygon', coordinates=[[[-122.30292, 47.650431], [-122.30292, 47.650431], [-122.30292, 47.650431], [-122.30292, 47.650431]]]), attributes={})",51356615,en,http://pbs.twimg.com/media/EKk-yCqUUAA2Nnl.jpg
1200559551407243264,2019-11-29 23:37:57+00:00,76,9,0,0,"One quarter to play in the #BoeingAppleCup.

#PurpleReign https://t.co/lyLAWN6OjP","{'hashtags': [{'text': 'BoeingAppleCup', 'indices': [27, 42]}, {'text': 'PurpleReign', 'indices': [45, 57]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200559545749082112, 'id_str': '1200559545749082112', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EKk-i8gUEAAPxOp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk-i8gUEAAPxOp.jpg', 'url': 'https://t.co/lyLAWN6OjP', 'display_url': 'pic.twitter.com/lyLAWN6OjP', 'expanded_url': 'https://twitter.com/UW_Football/status/1200559551407243264/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",UW_Football,Twitter Web App,,224511378,en,http://pbs.twimg.com/media/EKk-i8gUEAAPxOp.jpg
1200559289934286848,2019-11-29 23:36:54+00:00,2,0,2,0,"STATS THRU 3Q: WSU is driving, but UW holds a 28-13 edge so far in the 112th #AppleCup https://t.co/EQ61mfM8MN","{'hashtags': [{'text': 'AppleCup', 'indices': [77, 86]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200559281507930112, 'id_str': '1200559281507930112', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/media/EKk-TkIUEAAb-Gk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk-TkIUEAAb-Gk.jpg', 'url': 'https://t.co/EQ61mfM8MN', 'display_url': 'pic.twitter.com/EQ61mfM8MN', 'expanded_url': 'https://twitter.com/Chris_Fetters/status/1200559289934286848/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1075, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 609, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1834, 'h': 2048, 'resize': 'fit'}}}]}",Chris_Fetters,Twitter Web App,,178182219,en,http://pbs.twimg.com/media/EKk-TkIUEAAb-Gk.jpg
1200559108669075456,2019-11-29 23:36:11+00:00,4,2,0,0,"One more quarter to play in the 112th #AppleCup 🍎🏆

📻 KOMO 1000/FM 97.7
📲 https://t.co/u0LsFwhm8K

#KOMOdawgs https://t.co/zI0uChjDid","{'hashtags': [{'text': 'AppleCup', 'indices': [38, 47]}, {'text': 'KOMOdawgs', 'indices': [99, 109]}], 'urls': [{'url': 'https://t.co/u0LsFwhm8K', 'expanded_url': 'http://bit.ly/2mQPGfE', 'display_url': 'bit.ly/2mQPGfE', 'unwound': {'url': None, 'status': None, 'title': None, 'description': None}, 'indices': [74, 97]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200559087341060096, 'id_str': '1200559087341060096', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/EKk-IQzUwAA-c2H.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk-IQzUwAA-c2H.jpg', 'url': 'https://t.co/zI0uChjDid', 'display_url': 'pic.twitter.com/zI0uChjDid', 'expanded_url': 'https://twitter.com/komonewsradio/status/1200559108669075456/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}]}",newsradionw,Twitter for iPhone,,16820073,en,http://pbs.twimg.com/media/EKk-IQzUwAA-c2H.jpg
1200558998258216961,2019-11-29 23:35:45+00:00,10,1,0,0,Here we go...gonna be a wild 4th quarter! #DubsUp #AppleCup https://t.co/KuSZgX7OSe,"{'hashtags': [{'text': 'DubsUp', 'indices': [42, 49]}, {'text': 'AppleCup', 'indices': [50, 59]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200558994995044352, 'id_str': '1200558994995044352', 'indices': [60, 83], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EKk-C4yUYAAmSVr.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EKk-C4yUYAAmSVr.jpg', 'url': 'https://t.co/KuSZgX7OSe', 'display_url': 'pic.twitter.com/KuSZgX7OSe', 'expanded_url': 'https://twitter.com/pfkurd3/status/1200558998258216961/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 360, 'resize': 'fit'}, 'small': {'w': 480, 'h': 360, 'resize': 'fit'}}}]}",pfkurd3,Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, id='7a863bb88e5bb33c', url='https://api.twitter.com/1.1/geo/id/7a863bb88e5bb33c.json', place_type='city', name='Anchorage', full_name='Anchorage, AK', country_code='US', country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, type='Polygon', coordinates=[[[-150.035259, 61.043884], [-150.035259, 61.426201], [-149.48233, 61.426201], [-149.48233, 61.043884]]]), attributes={})",369032157,en,http://pbs.twimg.com/tweet_video_thumb/EKk-C4yUYAAmSVr.jpg
1200558778447319040,2019-11-29 23:34:52+00:00,0,0,0,0,I’m surrounded by idiots.....#GoDawgs #AppleCup2019 #PurpleReign #DubsUp https://t.co/ClVt8H7JTY,"{'hashtags': [{'text': 'GoDawgs', 'indices': [29, 37]}, {'text': 'AppleCup2019', 'indices': [38, 51]}, {'text': 'PurpleReign', 'indices': [52, 64]}, {'text': 'DubsUp', 'indices': [65, 72]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200558764685852672, 'id_str': '1200558764685852672', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EKk91e0VAAAFDvK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk91e0VAAAFDvK.jpg', 'url': 'https://t.co/ClVt8H7JTY', 'display_url': 'pic.twitter.com/ClVt8H7JTY', 'expanded_url': 'https://twitter.com/sweetdeezy/status/1200558778447319040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1919, 'h': 1919, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}}]}",sweetdeezy,Twitter for iPhone,,190295842,en,http://pbs.twimg.com/media/EKk91e0VAAAFDvK.jpg
1200558534565355521,2019-11-29 23:33:54+00:00,5,1,0,0,"We usually pour liquid crimson into your glass but today everything is turning up Purple.
🍷 🏈 🍷 
.
.
.
#wawine… https://t.co/YcHzEGaoTz","{'hashtags': [{'text': 'wawine', 'indices': [103, 110]}], 'urls': [{'url': 'https://t.co/YcHzEGaoTz', 'expanded_url': 'https://twitter.com/i/web/status/1200558534565355521', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}], 'user_mentions': [], 'symbols': []}",DamselCellars,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, id='0fc343f5cb15b000', url='https://api.twitter.com/1.1/geo/id/0fc343f5cb15b000.json', place_type='poi', name='Alaska Airlines Field at Husky Stadium', full_name='Alaska Airlines Field at Husky Stadium', country_code='US', country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, type='Polygon', coordinates=[[[-122.30292, 47.650431], [-122.30292, 47.650431], [-122.30292, 47.650431], [-122.30292, 47.650431]]]), attributes={})",2591659004,en,NA
1200558211444535296,2019-11-29 23:32:37+00:00,2,0,0,0,Why does Cougar QB Gordon throw like Uncle Rico? #AppleCup https://t.co/LjYNRIbvcD,"{'hashtags': [{'text': 'AppleCup', 'indices': [49, 58]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200558204939227137, 'id_str': '1200558204939227137', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EKk9U5mVUAEFejn.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EKk9U5mVUAEFejn.jpg', 'url': 'https://t.co/LjYNRIbvcD', 'display_url': 'pic.twitter.com/LjYNRIbvcD', 'expanded_url': 'https://twitter.com/BryanMyrick/status/1200558211444535296/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 498, 'h': 228, 'resize': 'fit'}, 'medium': {'w': 498, 'h': 228, 'resize': 'fit'}, 'small': {'w': 498, 'h': 228, 'resize': 'fit'}}}]}",BryanMyrick,Twitter for Android,,17058879,en,http://pbs.twimg.com/tweet_video_thumb/EKk9U5mVUAEFejn.jpg
1200557723647037442,2019-11-29 23:30:41+00:00,5,3,1,0,"Aaron Fuller fumbles the ball and the Cougars recover 🍎🏆 3:57 to go in the 3rd quarter.

LISTEN ⤵️
📻 KOMO 1000/FM 9… https://t.co/mDR4wNTWtd","{'hashtags': [], 'urls': [{'url': 'https://t.co/mDR4wNTWtd', 'expanded_url': 'https://twitter.com/i/web/status/1200557723647037442', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",newsradionw,Twitter for iPhone,,16820073,en,NA
1200557506298171392,2019-11-29 23:29:49+00:00,3,1,0,0,Let’s Go Dawgs! #purplereign https://t.co/9IVVzoKK6u,"{'hashtags': [{'text': 'purplereign', 'indices': [16, 28]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200549385362296832, 'id_str': '1200549385362296832', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/EKk1TiHVUAALfw0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk1TiHVUAALfw0.jpg', 'url': 'https://t.co/9IVVzoKK6u', 'display_url': 'pic.twitter.com/9IVVzoKK6u', 'expanded_url': 'https://twitter.com/jamester17/status/1200557506298171392/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",jamester17,Twitter for iPhone,,346071170,en,http://pbs.twimg.com/media/EKk1TiHVUAALfw0.jpg
1200556350335418368,2019-11-29 23:25:13+00:00,112,16,3,1,"2⃣0⃣0⃣0⃣

Senior Aaron Fuller is the sixth Husky with 2,000 career receiving yards.

#PurpleReign https://t.co/Gnpk3SQAzK","{'hashtags': [{'text': 'PurpleReign', 'indices': [85, 97]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200556345696518144, 'id_str': '1200556345696518144', 'indices': [98, 121], 'media_url': 'http://pbs.twimg.com/media/EKk7orYVAAAxXap.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk7orYVAAAxXap.jpg', 'url': 'https://t.co/Gnpk3SQAzK', 'display_url': 'pic.twitter.com/Gnpk3SQAzK', 'expanded_url': 'https://twitter.com/UW_Football/status/1200556350335418368/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",UW_Football,Twitter Web App,,224511378,en,http://pbs.twimg.com/media/EKk7orYVAAAxXap.jpg
1200556074933182464,2019-11-29 23:24:08+00:00,0,0,0,0,#AppleCup https://t.co/fAOVVpyiKw,"{'hashtags': [{'text': 'AppleCup', 'indices': [0, 9]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200556070579474433, 'id_str': '1200556070579474433', 'indices': [10, 33], 'media_url': 'http://pbs.twimg.com/media/EKk7YqfUEAEyUxK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk7YqfUEAEyUxK.jpg', 'url': 'https://t.co/fAOVVpyiKw', 'display_url': 'pic.twitter.com/fAOVVpyiKw', 'expanded_url': 'https://twitter.com/AmGigOhm/status/1200556074933182464/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}}}]}",AmGigOhm,Twitter for iPhone,,870292734,qme,http://pbs.twimg.com/media/EKk7YqfUEAEyUxK.jpg
1200555664164081664,2019-11-29 23:22:30+00:00,1,0,1,0,#PurpleReign https://t.co/JbFZ2wr2WQ,"{'hashtags': [{'text': 'PurpleReign', 'indices': [0, 12]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200555424035921920, 'id_str': '1200555424035921920', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/EKk6zB7UYAAz37_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk6zB7UYAAz37_.jpg', 'url': 'https://t.co/JbFZ2wr2WQ', 'display_url': 'pic.twitter.com/JbFZ2wr2WQ', 'expanded_url': 'https://twitter.com/CorbinRAnderson/status/1200555664164081664/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}",CorbinRAnderson,Twitter for iPhone,,3229112347,qme,http://pbs.twimg.com/media/EKk6zB7UYAAz37_.jpg
1200555655414743040,2019-11-29 23:22:28+00:00,2,0,0,1,Not many stadium settings more beautiful than @UW_Football Stadium. #PurpleReign #GoDawgs https://t.co/Vwh7yhLN5Q,"{'hashtags': [{'text': 'PurpleReign', 'indices': [68, 80]}, {'text': 'GoDawgs', 'indices': [81, 89]}], 'urls': [], 'user_mentions': [{'screen_name': 'UW_Football', 'name': 'Washington Football', 'id': 224511378, 'id_str': '224511378', 'indices': [46, 58]}], 'symbols': [], 'media': [{'id': 1200555646308872192, 'id_str': '1200555646308872192', 'indices': [90, 113], 'media_url': 'http://pbs.twimg.com/media/EKk6_99UcAArfIA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk6_99UcAArfIA.jpg', 'url': 'https://t.co/Vwh7yhLN5Q', 'display_url': 'pic.twitter.com/Vwh7yhLN5Q', 'expanded_url': 'https://twitter.com/FUNinoCA/status/1200555655414743040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]}",FUNinoCA,Twitter for iPhone,,746837743754305537,en,http://pbs.twimg.com/media/EKk6_99UcAArfIA.jpg
1200555454671142912,2019-11-29 23:21:40+00:00,1,0,0,0,#GoHuskies #AppleCup2019 https://t.co/p2cfP5EsCP,"{'hashtags': [{'text': 'GoHuskies', 'indices': [0, 10]}, {'text': 'AppleCup2019', 'indices': [11, 24]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200555385297391616, 'id_str': '1200555385297391616', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/EKk6wxnVUAArmsG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKk6wxnVUAArmsG.jpg', 'url': 'https://t.co/p2cfP5EsCP', 'display_url': 'pic.twitter.com/p2cfP5EsCP', 'expanded_url': 'https://twitter.com/JakeNelson77/status/1200555454671142912/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]}",JakeNelson77,Twitter for iPhone,,160807144,qme,http://pbs.twimg.com/media/EKk6wxnVUAArmsG.jpg
